age,gender,education,marital_status,workclass,occupation,hours_per_week,capital_gain,capital_loss,native_country,annual_income,loan_status,experience_years,job_satisfaction,bmi,smoking_status,physical_activity,credit_score,disease_risk
20.0,1,2,1,2,5,15.0,31254.0,8257.0,5,65441.0,0,30.0,2.0,29.1,1,2,465.0,0.0
51.0,1,0,0,3,5,14.0,49485.0,475.0,0,107944.0,1,35.0,3.0,24.8,0,1,538.0,0.0
27.0,1,0,1,0,3,50.0,1278.0,5711.0,4,62653.0,1,20.0,5.0,20.0,2,1,734.0,1.0
54.0,0,3,1,0,1,81.0,28045.0,5721.0,2,87161.0,0,12.0,5.0,24.7,2,0,659.0,0.0
34.0,1,3,0,0,1,78.0,17438.0,1896.0,4,99972.0,1,41.0,1.0,16.9,2,2,584.0,0.0
61.0,0,2,0,0,2,74.0,25855.0,2521.0,2,74080.0,0,7.0,2.0,22.1,1,2,368.0,0.0
47.0,1,1,0,0,6,149.0,7989.0,5751.0,5,133984.5,1,0.0,2.0,39.900000000000006,0,1,718.0,0.0
45.0,0,3,0,1,2,10.0,26843.0,6605.0,5,87510.0,0,10.0,2.0,33.7,2,0,463.0,0.0
40.0,1,0,1,3,2,87.0,36158.0,7169.0,5,52325.0,1,36.0,2.0,33.8,0,2,613.0,1.0
30.0,0,0,2,3,3,61.0,38943.0,3856.0,5,49066.0,0,18.0,4.0,39.900000000000006,1,2,393.0,0.0
42.0,1,3,0,3,5,74.0,6998.0,353.0,3,123655.0,0,35.0,5.0,27.9,0,1,593.0,0.0
60.0,2,1,1,3,5,90.0,18507.0,743.0,5,72846.0,1,15.0,5.0,26.8,1,1,758.0,0.0
35.0,0,2,2,1,0,68.0,19916.0,2430.0,5,11002.0,0,13.0,4.0,33.8,1,0,837.0,0.0
45.0,0,1,2,2,3,86.0,5525.0,3114.0,1,72860.0,1,18.0,3.0,27.7,1,2,454.0,1.0
52.0,1,1,1,0,2,10.0,14279.0,9551.0,5,48773.0,0,42.0,3.0,25.4,2,1,589.0,1.0
19.0,1,0,3,1,5,89.0,11781.0,3046.0,1,100243.0,1,12.0,1.0,31.9,0,2,757.0,1.0
22.0,0,3,2,0,4,8.0,26161.0,3651.0,5,86841.0,0,44.0,5.0,20.9,1,1,716.0,0.0
65.0,1,2,3,3,2,19.0,2014.0,7238.0,0,73062.0,0,10.0,2.0,26.0,2,2,764.0,0.0
35.0,0,1,3,2,2,11.0,43680.0,4579.0,0,102986.0,1,28.0,1.0,32.9,0,0,737.0,0.0
65.0,0,2,2,0,2,84.0,5866.0,5.0,0,45784.0,1,3.0,1.0,28.8,2,2,635.0,1.0
61.0,1,0,3,2,1,80.0,23584.0,3058.0,5,70880.0,1,17.0,2.0,24.6,1,1,412.0,0.0
54.0,1,3,2,1,3,93.0,23356.0,3118.0,1,74869.0,1,44.0,5.0,22.7,1,2,453.0,0.0
61.0,1,1,2,3,4,69.0,16177.0,9587.0,5,72019.0,0,0.0,3.0,31.4,2,1,387.0,0.0
66.0,1,0,1,0,1,24.0,28069.0,3046.0,5,62532.0,0,29.0,1.0,27.1,1,1,747.0,1.0
51.0,1,1,0,1,4,38.0,33525.0,5112.0,5,61933.0,0,0.0,4.0,18.6,0,0,520.0,0.0
28.0,0,2,0,3,0,88.0,1229.0,6890.0,1,99673.0,0,38.0,5.0,27.9,2,2,315.0,0.0
52.0,0,2,0,1,4,78.0,42409.0,5930.0,2,69992.5,1,8.0,2.0,27.1,0,1,744.0,1.0
42.0,1,0,2,1,4,17.0,43454.0,4236.0,5,99622.0,1,35.0,4.0,30.3,1,2,620.0,1.0
46.0,0,3,0,1,5,45.0,30030.0,8336.0,2,53053.0,0,37.0,4.0,22.4,2,0,800.0,1.0
63.0,0,1,2,3,3,69.0,40894.0,8919.0,0,94716.0,1,5.0,3.0,24.2,2,2,684.0,1.0
18.0,1,1,3,3,5,96.0,21669.0,7005.0,3,96167.0,0,42.0,5.0,24.3,2,0,633.0,0.0
54.0,1,2,2,3,4,34.0,42364.0,323.0,5,97733.0,1,23.0,3.0,36.9,1,2,306.0,0.0
29.0,1,1,2,2,5,91.0,17949.0,4171.0,4,54797.0,1,41.0,1.0,32.1,2,0,504.0,0.0
69.0,1,2,0,1,3,64.0,3505.0,2418.0,3,88383.0,1,0.0,5.0,30.0,2,2,829.0,0.0
62.0,1,2,1,3,0,22.0,45221.0,2862.0,0,59083.0,0,44.0,3.0,25.0,0,2,476.0,0.0
55.0,0,1,3,1,3,96.0,43421.0,4040.0,1,50174.0,0,42.0,3.0,27.1,2,0,448.0,1.0
22.0,0,2,1,3,0,67.0,33585.0,1199.0,3,45036.0,1,24.0,1.0,31.4,0,1,380.0,0.0
64.0,1,3,1,1,1,46.0,17330.0,5771.0,5,45130.0,0,13.0,2.0,26.5,0,0,737.0,0.0
41.0,0,0,2,0,0,51.0,27329.0,3081.0,4,71303.0,0,43.0,1.0,19.3,0,2,492.0,0.0
38.0,1,3,0,1,4,32.0,11349.0,4809.0,1,79108.0,1,8.0,1.0,28.5,1,1,675.0,0.0
18.0,1,1,2,0,6,64.0,42854.0,8114.0,5,78663.0,1,35.0,3.0,24.2,1,2,803.0,0.0
41.0,1,3,2,0,2,44.0,47677.0,5235.0,0,62184.0,1,42.0,2.0,26.4,2,0,436.0,1.0
37.0,1,0,1,0,5,37.0,47459.0,3008.0,5,69992.5,0,44.0,5.0,24.0,0,0,335.0,0.0
33.0,1,1,2,1,6,69.0,13487.0,9202.0,0,64854.0,0,40.0,3.0,29.1,2,1,764.0,0.0
29.0,1,1,2,0,4,80.0,27248.0,4568.0,2,94512.0,1,32.0,4.0,33.5,1,0,619.0,0.0
43.0,1,3,2,1,2,6.0,48286.0,8136.0,4,58423.0,1,43.0,2.0,26.9,1,1,832.0,0.0
23.0,0,1,2,3,3,16.0,35221.0,4468.0,3,37963.0,0,7.0,1.0,27.4,1,2,715.0,1.0
36.0,0,0,1,3,3,10.0,19394.0,4364.0,2,85257.0,0,1.0,4.0,26.9,2,2,703.0,0.0
21.0,0,2,1,2,0,31.0,21828.0,2293.0,5,89087.0,1,23.0,5.0,19.6,1,0,372.0,1.0
69.0,1,1,0,1,2,92.0,20623.0,669.0,5,129843.0,1,30.0,1.0,29.1,2,2,341.0,0.0
22.0,0,2,1,3,1,75.0,24727.0,8736.0,1,69992.5,0,5.0,3.0,30.6,0,2,306.0,0.0
60.0,1,3,2,1,5,22.0,34648.0,3665.0,5,35108.0,0,43.0,4.0,14.3,2,1,735.0,0.0
43.0,1,2,1,2,0,96.0,9503.0,1995.0,5,82830.0,1,19.0,4.0,33.2,1,1,559.0,0.0
57.0,0,1,1,3,1,63.0,5281.0,9239.0,5,76617.0,1,37.0,2.0,17.9,1,1,847.0,0.0
48.0,1,2,0,1,3,84.0,4757.0,8642.0,5,51302.0,0,0.0,2.0,19.4,2,0,730.0,0.0
35.0,1,0,2,2,0,23.0,26034.0,8677.0,5,70468.0,1,8.0,3.0,21.5,1,1,517.0,1.0
26.0,0,1,0,0,5,10.0,48662.0,5562.0,5,65518.0,0,18.0,3.0,22.7,0,0,833.0,0.0
51.0,0,1,2,2,2,54.0,17636.0,1558.0,1,87908.0,1,27.0,2.0,27.8,2,2,831.0,0.0
48.0,0,2,3,1,3,42.0,48512.0,4040.0,0,94532.0,0,39.0,3.0,29.5,0,2,830.0,0.0
56.0,0,3,2,3,4,61.0,33290.0,7867.0,5,62992.0,0,40.0,5.0,26.5,1,2,471.0,1.0
34.0,1,2,2,1,5,12.0,36171.0,8715.0,0,93430.0,0,4.0,3.0,17.0,0,2,391.0,0.0
66.0,1,2,1,1,0,23.0,15922.0,9070.0,4,86484.0,1,5.0,3.0,35.1,1,0,357.0,1.0
64.0,0,2,3,2,2,58.0,45051.0,9374.0,1,62552.0,1,27.0,5.0,24.2,2,0,466.0,0.0
66.0,0,0,0,3,0,42.0,37166.0,3620.0,3,89142.0,1,38.0,2.0,27.1,2,0,499.0,1.0
53.0,0,1,1,2,1,36.0,16139.0,7019.0,0,24738.0,0,23.0,5.0,28.7,1,2,329.0,0.0
54.0,0,2,3,2,5,72.0,45811.0,7666.0,5,53094.0,1,25.0,4.0,28.5,1,0,423.0,0.0
26.0,1,0,3,3,1,92.0,48446.0,90.0,3,87451.0,1,34.0,2.0,26.2,0,0,546.0,0.0
53.0,1,0,0,1,1,30.0,1291.0,6482.0,2,65646.0,1,38.0,1.0,35.4,1,0,304.0,1.0
60.0,0,1,0,1,4,66.0,46074.0,2857.0,4,97397.0,0,21.0,4.0,30.6,2,2,377.0,0.0
24.0,1,2,3,0,5,27.0,25029.0,8398.0,3,67266.0,1,37.0,4.0,34.0,2,0,670.0,1.0
19.0,0,3,0,0,0,22.0,12370.0,2859.0,5,127878.0,0,24.0,3.0,27.1,1,1,606.0,0.0
19.0,0,3,2,1,2,64.0,1429.0,3670.0,5,19427.0,1,42.0,3.0,25.6,0,1,840.0,1.0
38.0,1,0,2,0,6,53.0,18370.0,1500.0,5,50998.0,0,13.0,1.0,24.0,2,2,647.0,0.0
58.0,0,2,1,1,4,79.0,14290.0,6909.0,3,75724.0,0,32.0,1.0,24.2,1,2,745.0,0.0
29.0,1,0,3,0,4,73.0,9926.0,8451.0,2,20828.0,1,44.0,2.0,27.3,2,1,625.0,1.0
29.0,1,2,2,2,2,52.0,35315.0,2025.0,2,84868.0,0,21.0,5.0,20.5,1,1,589.0,0.0
59.0,0,1,3,3,2,82.0,38949.0,9004.0,5,48104.0,1,40.0,3.0,23.6,1,0,762.0,0.0
21.0,0,3,1,2,5,89.0,24428.0,6128.0,5,69992.5,0,6.0,5.0,23.4,0,1,707.0,0.0
53.0,0,3,2,2,5,11.0,37286.0,3165.0,5,69992.5,0,5.0,1.0,28.3,0,0,332.0,1.0
69.0,0,0,3,3,2,17.0,37713.0,9193.0,5,64928.0,1,28.0,1.0,29.4,2,1,659.0,0.0
56.0,0,2,3,2,5,93.0,18755.0,7589.0,5,102847.0,0,28.0,1.0,25.5,1,1,755.0,1.0
22.0,0,0,0,0,1,82.0,31338.0,8221.0,0,74727.0,1,0.0,2.0,32.9,1,0,329.0,0.0
43.0,0,0,2,0,2,11.0,9013.0,8446.0,5,39611.0,0,16.0,5.0,32.3,2,2,682.0,1.0
49.0,1,3,3,0,3,33.0,16921.0,4307.0,1,71567.0,1,20.0,2.0,21.3,2,1,589.0,0.0
66.0,1,3,0,0,5,40.0,39946.0,771.0,5,104611.0,1,41.0,1.0,19.8,2,2,842.0,1.0
31.0,0,2,0,0,4,63.0,15579.0,1656.0,2,73407.0,0,36.0,1.0,29.5,2,2,813.0,0.0
30.0,0,2,0,0,5,20.0,30762.0,6401.0,5,51882.0,0,26.0,5.0,21.9,2,0,775.0,0.0
41.0,0,1,0,2,0,85.0,14544.0,3878.0,5,90980.0,1,29.0,1.0,36.7,1,1,780.0,0.0
35.0,0,1,2,2,0,90.0,12634.0,8752.0,4,124044.0,1,9.0,5.0,26.3,0,1,735.0,0.0
30.0,0,0,2,1,6,13.0,45140.0,2049.0,5,71886.0,1,35.0,4.0,33.3,1,0,733.0,1.0
64.0,1,0,0,3,3,85.0,9770.0,4293.0,1,90973.0,1,23.0,5.0,21.5,0,2,817.0,1.0
64.0,0,0,2,0,2,31.0,20448.0,5790.0,0,69992.5,0,32.0,2.0,28.1,1,1,397.0,1.0
49.0,1,2,3,3,6,18.0,773.0,1042.0,4,79961.0,0,44.0,5.0,27.1,2,1,583.0,0.0
57.0,1,0,3,1,0,69.0,1836.0,8585.0,0,72301.0,0,33.0,2.0,14.299999999999995,0,0,404.0,1.0
41.0,1,0,3,2,5,53.0,2653.0,5324.0,4,7244.5,1,26.0,3.0,25.9,2,1,666.0,0.0
66.0,1,2,3,0,4,34.0,17680.0,456.0,5,86437.0,1,8.0,1.0,26.1,2,1,431.0,1.0
35.0,1,3,3,2,0,12.0,9768.0,8432.0,5,52366.0,1,31.0,1.0,35.4,1,0,433.0,1.0
31.0,1,1,2,3,1,64.0,14377.0,108.0,3,44265.0,1,5.0,3.0,30.0,1,1,632.0,0.0
49.0,0,0,1,0,5,75.0,41022.0,8831.0,4,69992.5,1,35.0,1.0,34.3,0,1,817.0,0.0
43.0,0,0,0,1,1,69.0,49043.0,631.0,4,73313.0,1,16.0,5.0,21.9,0,1,660.0,0.0
22.0,0,1,0,0,3,21.0,47567.0,6664.0,0,94417.0,1,28.0,3.0,24.6,0,2,339.0,0.0
19.0,0,1,3,2,1,23.0,43299.0,194.0,4,103930.0,0,38.0,2.0,20.9,0,2,719.0,0.0
49.0,1,0,1,1,0,56.0,17141.0,3476.0,0,18854.0,0,36.0,3.0,17.0,0,0,650.0,0.0
19.0,0,3,2,3,2,96.0,22611.0,1104.0,5,78666.0,0,16.0,5.0,25.7,1,2,723.0,0.0
58.0,2,3,2,1,3,46.0,12192.0,8346.0,1,53037.0,0,37.0,3.0,26.6,2,1,792.0,0.0
24.0,1,3,2,0,1,96.0,38392.0,7409.0,4,48400.0,1,37.0,4.0,29.1,1,1,816.0,0.0
32.0,1,0,1,0,1,9.0,19228.0,104.0,0,82843.0,0,38.0,4.0,26.4,0,0,608.0,0.0
65.0,1,2,0,0,3,77.0,1051.0,1380.0,5,51054.0,1,5.0,5.0,23.7,2,0,668.0,0.0
56.0,1,1,3,3,4,90.0,33322.0,844.0,5,71783.0,1,13.0,4.0,32.9,1,0,507.0,0.0
57.0,0,1,0,0,1,72.0,14211.0,4220.0,5,72327.0,0,18.0,4.0,30.2,1,0,589.0,1.0
47.0,0,2,2,3,6,92.0,48187.0,3494.0,4,69992.5,0,40.0,1.0,16.1,0,0,840.0,1.0
40.0,1,1,2,3,5,67.0,40425.0,3368.0,0,57472.0,0,21.0,5.0,27.1,2,0,327.0,1.0
44.0,0,0,1,1,2,96.0,46093.0,8531.0,0,71359.0,0,9.0,3.0,37.3,1,1,834.0,0.0
30.0,1,3,1,3,6,65.0,3037.0,1901.0,5,80149.0,1,22.0,3.0,23.3,0,2,315.0,1.0
45.0,1,1,0,2,5,72.0,28636.0,7150.0,0,75477.0,1,42.0,1.0,24.4,2,2,650.0,1.0
44.0,1,0,2,2,6,76.0,26793.0,7443.0,1,63314.0,1,5.0,5.0,27.0,2,2,449.0,1.0
47.0,0,1,2,3,1,78.0,29676.0,1187.0,5,75795.0,0,5.0,1.0,21.0,2,1,600.0,1.0
19.0,1,0,3,2,1,73.0,27793.0,2393.0,5,69992.5,0,41.0,4.0,36.8,2,2,589.0,0.0
47.0,0,1,2,2,5,15.0,48716.0,2474.0,3,48808.0,1,5.0,4.0,30.5,0,1,610.0,1.0
20.0,1,2,1,2,6,12.0,41036.0,5795.0,5,73518.0,1,7.0,2.0,20.7,0,2,719.0,1.0
39.0,0,0,3,3,4,84.0,48965.0,2924.0,3,73390.0,1,28.0,4.0,31.2,2,2,589.0,1.0
46.0,2,0,0,3,4,20.0,17408.0,9841.0,5,79571.0,1,30.0,5.0,29.7,2,2,701.0,1.0
31.0,0,3,2,2,2,85.0,35272.0,9456.0,5,69992.5,1,7.0,3.0,34.9,2,2,302.0,0.0
62.0,0,2,1,0,0,95.0,7676.0,3036.0,5,57103.0,0,13.0,3.0,26.6,1,0,302.0,0.0
32.0,1,1,0,3,0,42.0,36321.0,2652.0,5,9696.0,1,18.0,5.0,27.1,0,1,589.0,0.0
67.0,1,1,0,3,3,84.0,27070.0,8229.0,4,55922.0,0,18.0,3.0,26.8,0,2,438.0,1.0
31.0,1,0,1,0,2,79.0,34075.0,2898.0,1,53258.0,0,26.0,3.0,23.6,1,0,537.0,0.0
66.0,1,2,2,3,3,20.0,37173.0,5868.0,5,14964.0,1,9.0,2.0,19.0,1,2,458.0,0.0
51.0,1,0,1,3,5,16.0,8746.0,1338.0,1,65684.0,0,33.0,1.0,23.5,2,1,683.0,0.0
65.0,0,2,3,2,0,39.0,204.0,815.0,1,98232.0,1,42.0,5.0,25.2,2,0,598.0,0.0
20.0,0,1,1,3,5,38.0,3412.0,496.0,0,69992.5,1,36.0,4.0,29.7,0,1,314.0,0.0
61.0,1,3,3,2,2,23.0,43207.0,7612.0,2,113103.0,1,0.0,1.0,25.6,2,0,688.0,0.0
34.0,1,1,1,3,5,33.0,45185.0,2638.0,5,66256.0,0,44.0,3.0,21.2,2,0,789.0,0.0
65.0,1,1,0,3,5,63.0,25623.0,2522.0,5,81197.0,1,42.0,4.0,26.9,1,1,671.0,0.0
52.0,1,1,3,2,2,17.0,34716.0,9771.0,0,96139.0,0,29.0,1.0,21.9,1,2,687.0,0.0
66.0,0,1,1,3,4,73.0,35689.0,2345.0,3,69992.5,1,36.0,4.0,39.3,0,0,714.0,0.0
50.0,1,3,3,0,0,99.0,46197.0,943.0,3,122854.0,0,33.0,1.0,37.1,0,2,309.0,1.0
54.0,1,1,1,1,1,51.0,2431.0,3716.0,5,71652.0,1,13.0,2.0,27.1,0,2,808.0,0.0
50.0,1,1,3,3,3,26.0,32543.0,436.0,5,94459.0,0,19.0,1.0,27.5,1,2,538.0,0.0
65.0,0,0,1,0,4,57.0,3658.0,2236.0,3,69992.5,1,8.0,1.0,16.5,1,2,734.0,1.0
40.0,1,2,2,0,3,46.0,46897.0,5268.0,5,99542.0,0,36.0,4.0,32.6,1,1,403.0,0.0
45.0,0,1,3,3,2,75.0,32160.0,4530.0,1,76649.0,1,25.0,3.0,31.9,2,2,402.0,0.0
34.0,0,3,1,0,2,99.0,18013.0,6986.0,1,50597.0,1,5.0,4.0,26.5,0,0,681.0,0.0
29.0,1,1,1,0,4,48.0,41249.0,2693.0,5,69992.5,1,25.0,3.0,31.0,0,2,615.0,0.0
26.0,0,0,1,0,0,26.0,17910.0,5132.0,3,36358.0,1,31.0,2.0,33.8,1,2,589.0,0.0
26.0,0,2,3,2,5,5.0,20047.0,8084.0,5,37084.0,1,7.0,4.0,25.8,0,2,650.0,1.0
28.0,0,2,2,3,6,45.0,31500.0,1997.0,5,80927.0,1,7.0,2.0,36.0,2,2,579.0,1.0
47.0,0,1,3,2,3,81.0,38717.0,6378.0,5,72340.0,1,31.0,5.0,25.0,0,0,816.0,0.0
35.0,1,2,2,1,6,94.0,27053.0,4509.0,0,75032.0,1,38.0,2.0,14.299999999999995,0,0,533.0,1.0
65.0,1,2,1,0,4,16.0,17839.0,8958.0,4,100148.0,0,14.0,3.0,27.1,2,0,524.0,0.0
34.0,0,3,1,1,0,58.0,13088.0,6513.0,5,73799.0,0,14.0,4.0,30.1,0,2,712.0,0.0
35.0,1,1,2,2,0,33.0,1185.0,3212.0,5,37983.0,1,26.0,1.0,23.7,2,0,699.0,1.0
64.0,0,2,1,0,5,93.0,19094.0,2260.0,5,79213.0,0,11.0,4.0,26.1,2,2,439.0,1.0
54.0,0,3,2,2,5,80.0,25089.0,2607.0,5,60470.0,0,8.0,1.0,29.3,2,1,311.0,0.0
31.0,0,3,3,1,6,60.0,47302.0,9370.0,5,61320.0,0,10.0,1.0,26.0,0,1,481.0,0.0
32.0,1,0,2,0,1,61.0,24363.0,5822.0,2,85928.0,0,17.0,5.0,19.6,0,1,343.0,0.0
18.0,1,0,1,3,0,32.0,45215.0,5873.0,3,69992.5,1,10.0,5.0,24.8,0,0,640.0,0.0
25.0,1,0,1,2,6,72.0,381.0,3108.0,5,25152.0,1,40.0,4.0,25.2,2,0,741.0,0.0
28.0,1,0,3,3,3,59.0,46171.0,9105.0,5,40810.0,1,19.0,5.0,30.5,2,2,784.0,1.0
64.0,0,1,1,0,2,50.0,9146.0,676.0,5,63883.0,1,10.0,2.0,33.4,2,1,589.0,0.0
45.0,0,3,1,1,2,82.0,31411.0,5510.0,5,49667.0,1,37.0,4.0,25.0,2,0,607.0,1.0
50.0,0,1,2,3,4,86.0,14089.0,4889.0,2,20429.0,1,17.0,5.0,22.6,2,1,343.0,0.0
54.0,1,1,1,3,1,32.0,13042.0,2238.0,5,63895.0,1,26.0,1.0,36.7,2,2,538.0,0.0
27.0,0,2,2,1,5,58.0,49078.0,4528.0,5,23486.0,1,22.0,4.0,27.1,0,1,583.0,0.0
66.0,1,1,0,0,5,35.0,7050.0,5025.0,2,72225.0,1,32.0,4.0,28.5,1,2,773.0,0.0
68.0,1,0,1,3,4,93.0,8800.0,5302.0,5,82519.0,1,29.0,4.0,32.1,2,1,589.0,0.0
21.0,0,0,0,3,0,62.0,28529.0,6413.0,5,73261.0,0,25.0,5.0,33.9,1,0,626.0,0.0
38.0,1,3,0,2,5,47.0,26185.0,7994.0,5,55150.0,1,32.0,5.0,20.6,1,2,626.0,0.0
31.0,0,3,2,1,0,28.0,47057.0,2373.0,5,69992.5,1,27.0,4.0,24.9,0,1,317.0,1.0
33.0,0,3,2,1,1,44.0,4190.0,851.0,4,50462.0,0,7.0,3.0,24.2,1,1,694.0,0.0
66.0,1,2,0,0,1,65.0,615.0,7648.0,4,104524.0,1,40.0,2.0,28.2,0,2,518.0,0.0
26.0,0,1,0,1,3,47.0,6432.0,1904.0,2,43758.0,0,4.0,5.0,16.0,2,2,817.0,0.0
58.0,0,1,3,0,0,28.0,19128.0,3873.0,3,39000.0,0,29.0,5.0,21.8,2,2,799.0,0.0
58.0,0,1,3,1,6,19.0,15718.0,2114.0,3,90895.0,0,33.0,4.0,34.4,0,0,321.0,0.0
64.0,0,1,1,2,3,46.0,40884.0,6883.0,5,109311.0,0,10.0,3.0,25.6,1,2,813.0,0.0
19.0,0,2,1,0,2,96.0,41660.0,7606.0,3,66144.0,0,25.0,5.0,27.4,1,2,693.0,0.0
48.0,1,2,3,0,5,66.0,24541.0,1725.0,3,59891.0,1,20.0,3.0,27.2,2,2,529.0,0.0
50.0,1,0,3,1,6,87.0,44672.0,7904.0,4,123886.0,0,3.0,3.0,29.8,0,0,687.0,0.0
65.0,1,1,1,3,0,12.0,32882.0,1868.0,2,80151.0,1,37.0,5.0,26.7,0,1,315.0,0.0
67.0,0,3,3,2,2,35.0,34872.0,811.0,5,56202.0,1,34.0,4.0,27.1,2,2,356.0,0.0
54.0,0,3,2,0,3,80.0,1390.0,9752.0,5,98163.0,0,10.0,1.0,30.0,1,0,621.0,0.0
30.0,1,1,1,1,0,77.0,27067.0,9171.0,0,69992.5,0,40.0,5.0,18.3,2,0,577.0,1.0
42.0,1,0,2,3,5,16.0,38692.0,5318.0,1,26046.0,0,28.0,5.0,16.1,1,0,604.0,0.0
19.0,1,0,3,3,0,42.0,29199.0,3028.0,5,102067.0,0,28.0,2.0,29.4,0,2,325.0,1.0
51.0,0,0,3,0,1,93.0,15105.0,3257.0,4,87384.0,1,42.0,2.0,22.6,1,2,607.0,0.0
48.0,1,1,2,3,3,69.0,40168.0,1187.0,3,83627.0,0,13.0,4.0,27.8,0,0,666.0,0.0
57.0,0,2,1,3,4,30.0,36447.0,5834.0,5,56864.0,0,27.0,1.0,25.5,0,2,394.0,0.0
59.0,1,3,1,1,3,87.0,24912.0,1318.0,4,113523.0,1,33.0,4.0,34.9,1,1,769.0,1.0
62.0,2,3,1,1,2,64.0,37803.0,8119.0,5,114867.0,1,35.0,3.0,28.4,1,0,515.0,1.0
45.0,0,2,3,2,3,76.0,40535.0,9800.0,2,69992.5,0,17.0,2.0,24.4,0,0,553.0,0.0
46.0,1,3,1,2,5,82.0,42076.0,3765.0,5,107721.0,1,0.0,2.0,24.6,1,1,589.0,1.0
63.0,1,0,1,2,3,64.0,37287.0,6395.0,5,131893.0,1,7.0,4.0,21.6,1,2,664.0,1.0
47.0,0,0,0,3,1,18.0,26210.0,8301.0,5,25171.0,0,33.0,4.0,30.8,1,1,589.0,0.0
66.0,1,1,0,0,1,56.0,2515.0,5222.0,4,69992.5,0,26.0,2.0,14.8,0,0,421.0,1.0
50.0,1,1,0,1,6,50.0,658.0,8525.0,0,76474.0,1,41.0,4.0,31.1,0,0,598.0,0.0
35.0,0,1,0,1,3,96.0,30188.0,2297.0,1,69992.5,0,1.0,5.0,26.6,2,1,574.0,1.0
26.0,1,3,0,1,0,92.0,48577.0,9545.0,3,34777.0,0,41.0,1.0,27.2,2,0,663.0,1.0
63.0,1,0,3,0,4,84.0,33794.0,7551.0,2,77179.0,0,20.0,2.0,27.1,2,2,381.0,0.0
53.0,1,1,0,2,0,55.0,31243.0,2971.0,1,65293.0,1,40.0,5.0,27.1,0,1,434.0,1.0
68.0,0,0,2,3,4,63.0,7924.0,8236.0,3,98375.0,0,7.0,1.0,33.0,2,0,724.0,0.0
56.0,1,1,1,3,2,59.0,17298.0,7709.0,5,74238.0,0,18.0,4.0,34.9,2,2,472.0,0.0
52.0,1,2,1,2,5,99.0,25349.0,3814.0,2,48833.0,1,18.0,3.0,19.5,2,2,535.0,0.0
45.0,1,2,1,0,0,28.0,47239.0,6362.0,5,86057.0,0,34.0,3.0,32.7,2,0,783.0,1.0
46.0,1,1,0,1,5,99.0,37286.0,6990.0,5,69692.0,1,38.0,2.0,27.2,0,0,797.0,0.0
26.0,1,1,2,3,0,86.0,24085.0,5927.0,5,67462.0,0,3.0,2.0,26.0,0,0,589.0,0.0
30.0,1,0,0,0,0,81.0,13794.0,1382.0,1,60596.0,1,22.0,3.0,34.1,1,0,589.0,0.0
30.0,1,0,3,3,5,53.0,42703.0,903.0,5,7244.5,0,25.0,4.0,29.5,1,0,687.0,1.0
55.0,1,2,1,1,0,70.0,23685.0,1034.0,3,46407.0,0,40.0,2.0,26.4,1,1,552.0,1.0
52.0,1,1,3,3,4,22.0,10563.0,428.0,5,95792.0,0,8.0,4.0,31.2,2,1,803.0,1.0
69.0,0,2,2,0,3,23.0,49240.0,5175.0,5,67644.0,0,8.0,5.0,28.9,2,0,632.0,0.0
44.0,1,0,2,1,0,8.0,17468.0,4113.0,0,46175.0,0,10.0,5.0,32.2,2,0,689.0,0.0
48.0,0,1,3,1,1,46.0,47112.0,8849.0,2,73874.0,0,30.0,2.0,23.0,0,0,460.0,1.0
30.0,0,2,2,0,4,17.0,38706.0,5055.0,4,43281.0,1,5.0,2.0,25.8,2,2,659.0,0.0
37.0,1,3,2,2,1,69.0,49167.0,6975.0,5,55812.0,0,39.0,1.0,23.5,2,0,699.0,0.0
55.0,0,3,1,0,5,40.0,29224.0,8631.0,5,33403.0,1,21.0,5.0,24.7,1,1,842.0,0.0
45.0,0,3,2,3,5,28.0,4131.0,9489.0,4,104808.0,1,39.0,5.0,35.9,2,0,454.0,0.0
58.0,0,0,0,0,4,36.0,49891.0,3409.0,5,49661.0,1,6.0,3.0,31.8,1,0,589.0,0.0
56.0,1,2,3,3,0,12.0,22447.0,8771.0,2,41976.0,0,34.0,5.0,21.1,1,1,543.0,0.0
59.0,1,0,0,0,0,47.0,24166.0,1963.0,0,80966.0,0,14.0,2.0,27.1,2,0,774.0,0.0
57.0,0,3,1,1,6,149.0,27052.0,1581.0,5,133984.5,0,11.0,1.0,39.900000000000006,1,1,481.0,0.0
27.0,0,1,2,0,4,92.0,9505.0,4271.0,5,73880.0,0,24.0,4.0,34.4,0,2,770.0,0.0
54.0,0,1,2,2,3,84.0,47264.0,7321.0,3,29453.0,1,24.0,1.0,21.4,2,0,549.0,0.0
18.0,0,2,2,0,1,98.0,2874.0,9406.0,4,53174.0,1,7.0,5.0,23.3,0,2,706.0,1.0
19.0,0,0,1,1,5,79.0,43892.0,1976.0,2,36430.0,1,44.0,5.0,22.6,0,1,833.0,0.0
18.0,1,1,3,2,2,48.0,15216.0,6242.0,3,46174.0,0,44.0,4.0,25.5,0,0,496.0,0.0
44.0,1,3,1,0,1,85.0,33193.0,1657.0,2,98826.0,1,33.0,3.0,34.2,1,0,536.0,0.0
51.0,0,1,1,1,1,58.0,23139.0,9215.0,1,108480.0,1,2.0,4.0,24.3,0,2,770.0,0.0
32.0,0,3,3,3,0,94.0,42830.0,6093.0,5,57295.0,1,21.0,1.0,23.8,0,1,588.0,1.0
