id,age,gender,education,marital_status,workclass,occupation,hours_per_week,capital_gain,capital_loss,native_country,annual_income,loan_status,experience_years,job_satisfaction,bmi,smoking_status,physical_activity,credit_score,disease_risk
2258,47,Male,Bachelors,Single,Unemployed,Tech-support,55,46759,8706,us,27661.0,approved,1,3,18.4,occasional,low,715.0,0
2259,49,Male,High School,Single,Unemployed,Tech-support,98,32996,9704,U.S.,,approved,4,3,27.8,smoker,high,681.0,0
2260,55,Female,Masters,Married,Government,Other-service,71,13501,1094,U.S.,57277.0,approved,21,1,25.7,non-smoker,high,844.0,0
2261,18,Male,Bachelors,Single,Unemployed,Prof-specialty,63,34170,445,Canada,77718.0,denied,41,1,26.9,smoker,medium,632.0,1
2262,53,Female,Masters,Widowed,Private,Sales,77,35004,9797,USA,42184.0,denied,14,3,18.9,smoker,low,407.0,0
2263,44,Female,PhD,Married,Private,Exec-managerial,88,21918,8759,Germany,23142.0,denied,2,1,25.3,non-smoker,medium,608.0,0
2264,67,Male,Masters,Widowed,Government,Prof-specialty,98,49793,2788,Canada,87077.0,approved,44,2,27.2,non-smoker,high,681.0,0
2265,56,Female,Bachelors,Divorced,Private,Prof-specialty,24,28282,176,us,72677.0,approved,41,2,32.9,smoker,high,476.0,1
2266,66,Female,Bachelors,Divorced,Government,Prof-specialty,60,17320,9851,Mexico,63802.0,denied,42,4,39.0,non-smoker,low,708.0,0
2267,61,Other,Masters,Married,Government,Exec-managerial,98,11366,2447,USA,72665.0,denied,27,3,24.4,non-smoker,low,674.0,1
2268,29,Female,Masters,Single,Unemployed,,49,16559,1069,Mexico,60342.0,denied,19,5,29.8,non-smoker,high,unknown,1
2269,56,Female,PhD,Widowed,Private,Sales,25,17583,5037,USA,88796.0,approved,12,2,26.8,smoker,high,420.0,1
2270,23,Male,PhD,Single,Unemployed,Prof-specialty,95,19774,1473,Canada,61911.0,approved,25,2,25.5,occasional,high,643.0,0
2271,56,Female,Bachelors,Widowed,Government,Tech-support,79,29239,8599,Germany,unknown,approved,4,3,34.5,occasional,medium,,0
2272,41,Female,High School,Divorced,Self-Employed,Sales,57,36026,2462,UK,61761.0,denied,41,1,29.9,smoker,high,465.0,0
2273,21,Male,High School,Single,Government,Sales,31,16330,1742,UK,74969.0,approved,34,3,23.2,occasional,high,569.0,1
2274,21,Male,Bachelors,Single,Unemployed,Sales,37,31729,9752,Germany,89944.0,denied,4,2,27.5,non-smoker,low,343.0,1
2275,57,Male,PhD,Single,,Other-service,37,43985,7620,UK,116507.0,approved,33,4,29.9,occasional,low,497.0,1
2276,21,Female,High School,Divorced,Government,Prof-specialty,93,39155,5364,Germany,100155.0,approved,10,4,25.6,occasional,low,787.0,0
2277,34,Female,PhD,Divorced,Private,Machine-op-inspct,95,7792,7355,India,77615.0,denied,12,3,24.9,non-smoker,low,456.0,0
2278,39,Male,Bachelors,Single,Private,Other-service,43,21160,1968,us,103153.0,approved,29,3,26.8,non-smoker,high,698.0,1
2279,44,Male,High School,Divorced,Unemployed,Prof-specialty,84,47851,8992,UK,26885.0,approved,41,1,35.8,non-smoker,low,446.0,0
2280,26,Female,Masters,Married,Private,Exec-managerial,69,47582,8840,,69640.0,approved,14,1,38.1,smoker,high,727.0,0
2281,42,Male,Bachelors,Widowed,,Machine-op-inspct,21,44251,8608,Canada,36953.0,approved,41,4,23.8,occasional,high,420.0,0
2282,53,Female,High School,Widowed,Unemployed,Machine-op-inspct,9,44243,4824,UK,106657.0,denied,41,2,19.2,non-smoker,medium,832.0,0
2283,59,Female,Masters,Married,Private,Tech-support,69,7707,1578,Mexico,80424.0,denied,31,3,27.2,non-smoker,low,846.0,0
2284,55,Male,Masters,Single,Unemployed,Exec-managerial,62,34071,6222,Mexico,43527.0,approved,16,5,24.7,smoker,medium,441.0,0
2285,55,Male,Masters,Single,,Prof-specialty,90,8470,9647,UK,42657.0,denied,28,4,35.3,non-smoker,high,594.0,0
2286,46,Male,High School,Married,Private,Machine-op-inspct,36,29542,6223,U.S.,91146.0,approved,27,5,30.0,non-smoker,low,799.0,0
2287,21,Female,Bachelors,Married,Private,Machine-op-inspct,34,40838,3766,Mexico,50716.0,denied,38,2,31.4,occasional,high,464.0,0
2288,35,Male,High School,Single,Government,Machine-op-inspct,88,15653,8624,us,48380.0,approved,24,1,26.6,non-smoker,low,588.0,0
2289,32,Female,Masters,Divorced,Government,Exec-managerial,90,46212,1870,Germany,56712.0,approved,13,2,30.9,smoker,low,451.0,0
2290,44,Female,Bachelors,Single,,Prof-specialty,42,43630,4636,UK,94992.0,approved,30,2,23.3,non-smoker,high,339.0,0
2291,52,Female,Bachelors,Divorced,Unemployed,,26,45814,700,UK,67417.0,approved,36,3,32.7,occasional,low,344.0,1
2292,69,Female,Bachelors,Married,Private,Sales,99,46996,1577,UK,46867.0,approved,28,3,27.0,smoker,low,543.0,0
2293,28,Female,Bachelors,Married,Government,Prof-specialty,58,30309,1882,us,53074.0,denied,41,2,16.1,occasional,low,597.0,0
2294,53,Female,Masters,Divorced,Government,Tech-support,95,36163,9512,U.S.,90547.0,approved,18,2,31.6,non-smoker,low,646.0,0
2295,25,Female,PhD,Married,Private,Craft-repair,90,44374,8057,,56867.0,denied,18,2,23.2,non-smoker,high,466.0,0
2296,45,Female,High School,Single,Self-Employed,Machine-op-inspct,80,14018,1375,Canada,103732.0,approved,34,1,26.3,smoker,high,632.0,0
2297,55,Female,PhD,Divorced,Private,Other-service,47,156,2945,us,98834.0,approved,33,1,26.4,occasional,medium,783.0,0
2298,67,Female,Bachelors,Single,Unemployed,Exec-managerial,98,44383,3784,Germany,69220.0,denied,28,1,24.8,non-smoker,high,351.0,1
2299,18,Female,High School,Single,Government,,8,5484,5775,us,,approved,38,2,32.1,smoker,medium,301.0,0
2300,45,Male,Bachelors,Widowed,Self-Employed,Craft-repair,23,37049,103,U.S.,62862.0,approved,38,1,15.6,non-smoker,medium,552.0,1
2301,22,Male,PhD,Divorced,Unemployed,Exec-managerial,64,22795,4459,U.S.,26020.0,approved,44,2,31.9,occasional,medium,646.0,1
2302,30,Male,PhD,Divorced,Government,Exec-managerial,59,38313,3638,U.S.,71309.0,approved,26,3,26.2,smoker,medium,614.0,0
2303,61,Female,Bachelors,Divorced,Private,Prof-specialty,62,31188,3073,Canada,76913.0,denied,33,2,23.9,occasional,high,unknown,1
2304,22,Female,Bachelors,Married,Government,Craft-repair,99,16188,7651,USA,62272.0,denied,32,4,32.4,smoker,high,523.0,0
2305,35,Female,PhD,Widowed,Unemployed,Other-service,57,7663,1214,Canada,53886.0,approved,34,5,21.2,non-smoker,high,412.0,0
2306,50,Female,PhD,Married,Private,Exec-managerial,67,46083,1224,UK,46124.0,approved,40,2,31.0,smoker,high,354.0,0
2307,19,Female,High School,Divorced,Unemployed,Exec-managerial,21,3970,8029,India,120125.0,denied,42,2,36.0,non-smoker,low,302.0,1
2308,40,Male,High School,Single,Private,Exec-managerial,83,24315,162,Canada,61802.0,approved,14,4,25.9,occasional,high,355.0,0
2309,20,Male,High School,Widowed,Private,Prof-specialty,54,12947,2417,Mexico,45545.0,approved,18,2,23.4,occasional,high,431.0,0
2310,34,Male,PhD,Married,Government,Prof-specialty,59,15866,7040,USA,74650.0,approved,33,5,23.7,smoker,high,727.0,1
2311,47,Male,High School,Widowed,Government,Tech-support,61,30130,8555,Canada,52710.0,denied,11,1,28.9,smoker,low,300.0,0
2312,48,Female,PhD,Single,Self-Employed,Machine-op-inspct,49,30964,9186,India,83481.0,denied,22,2,26.6,non-smoker,medium,471.0,0
2313,26,Female,High School,Widowed,Private,Machine-op-inspct,66,25740,3972,India,109487.0,approved,24,1,24.7,occasional,high,846.0,1
2314,27,Male,High School,Single,,Machine-op-inspct,35,49310,7194,India,64054.0,denied,19,1,18.1,smoker,high,644.0,0
2315,26,Female,Bachelors,Divorced,Government,Other-service,13,2104,3755,Germany,90474.0,approved,21,5,21.8,occasional,medium,734.0,1
2316,47,Female,Masters,Single,Private,Exec-managerial,97,8615,7024,Canada,68896.0,denied,19,3,34.9,occasional,medium,644.0,1
2317,37,Male,High School,Single,Government,Tech-support,45,42357,4946,,63459.0,denied,23,4,32.9,occasional,medium,591.0,1
2318,67,Female,High School,Divorced,Unemployed,,82,46675,9718,UK,17727.0,denied,3,2,21.3,non-smoker,high,370.0,1
2319,63,Female,High School,Divorced,,Machine-op-inspct,77,13533,3007,India,43360.0,approved,16,3,21.3,non-smoker,low,,0
2320,67,Female,High School,Married,Private,Tech-support,83,36155,4297,us,84206.0,approved,28,1,25.2,occasional,low,722.0,1
2321,23,Female,PhD,Single,,Prof-specialty,26,43060,287,U.S.,64358.0,approved,5,4,26.8,smoker,low,400.0,0
2322,55,Female,High School,Married,Private,Machine-op-inspct,20,38495,9840,U.S.,68911.0,denied,25,3,30.4,smoker,medium,648.0,0
2323,49,Male,Masters,Divorced,Self-Employed,Sales,47,37364,5899,USA,42409.0,approved,29,5,28.7,non-smoker,high,365.0,0
2324,38,Male,Masters,Single,Unemployed,Craft-repair,69,36584,497,USA,19276.0,approved,37,2,24.0,occasional,medium,775.0,0
2325,43,Male,Bachelors,Divorced,Government,Tech-support,5,44724,3477,India,55455.0,denied,8,5,18.8,smoker,low,849.0,1
2326,37,Male,Bachelors,Married,Government,Machine-op-inspct,9,10719,8549,U.S.,88820.0,denied,19,5,20.4,smoker,low,815.0,0
2327,52,Female,Bachelors,Divorced,Government,Tech-support,93,36299,3432,Germany,63926.0,approved,7,1,29.3,smoker,medium,669.0,1
2328,65,Male,PhD,Married,,Prof-specialty,89,49380,9409,Germany,90925.0,approved,32,3,31.3,non-smoker,high,371.0,0
2329,29,Male,Bachelors,Divorced,Government,Craft-repair,91,3624,2022,U.S.,85725.0,approved,13,1,29.9,non-smoker,medium,399.0,0
2330,53,Male,PhD,Single,Unemployed,Tech-support,94,1202,7612,Mexico,18890.0,approved,6,2,22.4,occasional,medium,584.0,0
2331,63,Female,Bachelors,Divorced,Government,,11,5686,2743,Mexico,127336.0,approved,9,4,31.4,non-smoker,medium,626.0,1
2332,48,Male,Masters,Single,Self-Employed,Exec-managerial,72,21605,9270,us,90625.0,approved,14,3,22.7,smoker,high,unknown,0
2333,20,Female,PhD,Divorced,Self-Employed,Exec-managerial,43,5280,1784,us,35175.0,denied,21,5,29.3,smoker,low,797.0,0
2334,25,Female,Masters,Divorced,Private,Prof-specialty,51,13424,9504,India,107351.0,approved,1,4,24.8,occasional,medium,463.0,1
2335,62,Female,Bachelors,Divorced,Government,Machine-op-inspct,93,15678,5538,Germany,30952.0,denied,9,3,24.7,smoker,high,336.0,1
2336,37,Female,Bachelors,Divorced,Unemployed,,46,36665,7447,U.S.,58318.0,denied,5,5,31.2,smoker,medium,412.0,1
2337,36,Male,Bachelors,Widowed,Unemployed,Prof-specialty,5,37221,3956,U.S.,70867.0,denied,4,4,21.2,smoker,high,446.0,0
2338,23,Male,Bachelors,Widowed,Government,Prof-specialty,41,42979,4249,us,62992.0,approved,30,1,25.6,occasional,high,359.0,0
2339,20,Male,High School,Divorced,Government,Prof-specialty,78,4696,2656,UK,93570.0,approved,28,1,26.4,occasional,high,364.0,0
2340,67,Male,High School,Married,Unemployed,Tech-support,32,47968,7398,UK,21841.0,denied,5,4,27.4,smoker,medium,736.0,0
2341,48,Female,Bachelors,Divorced,Government,Craft-repair,16,24101,206,,53591.0,approved,0,2,22.8,non-smoker,medium,396.0,0
2342,47,Female,High School,Widowed,Government,Sales,50,24414,6371,UK,73756.0,approved,18,3,28.5,occasional,low,650.0,0
2343,58,Male,High School,Divorced,Unemployed,Exec-managerial,58,31782,9233,UK,95218.0,denied,22,4,32.2,occasional,high,unknown,0
2344,67,Female,PhD,Divorced,Unemployed,Tech-support,76,2141,7443,us,66900.0,denied,6,2,29.7,occasional,high,,1
2345,26,Female,PhD,Married,Self-Employed,Prof-specialty,32,10315,5980,Canada,56487.0,approved,19,4,27.0,occasional,medium,480.0,0
2346,47,Male,Bachelors,Divorced,Government,Tech-support,41,5349,5574,USA,46489.0,approved,21,4,25.7,smoker,medium,794.0,0
2347,21,Female,PhD,Widowed,Private,Exec-managerial,66,28203,3467,Germany,61247.0,denied,11,4,31.0,occasional,low,344.0,1
2348,35,Male,Masters,Widowed,Government,Sales,18,5887,3244,Mexico,40176.0,approved,43,2,29.2,occasional,low,617.0,0
2349,36,Female,Masters,Divorced,Government,Sales,69,49897,5989,Canada,,approved,30,4,36.1,smoker,low,741.0,0
2350,31,Male,Masters,Single,Private,Tech-support,73,18473,1449,Mexico,79116.0,denied,42,4,28.7,smoker,low,479.0,0
2351,55,Female,PhD,Widowed,Private,Craft-repair,64,25122,8870,USA,34913.0,approved,15,4,23.3,non-smoker,high,367.0,0
2352,19,Female,Bachelors,Single,Unemployed,Other-service,82,35348,7665,Canada,61184.0,approved,0,2,28.5,occasional,high,764.0,0
2353,62,Male,PhD,Widowed,Government,Machine-op-inspct,6,15799,4320,Canada,53824.0,approved,34,1,29.6,smoker,high,737.0,0
2354,28,Female,Masters,Divorced,Private,Sales,59,633,8170,U.S.,59180.0,approved,27,4,34.3,non-smoker,medium,568.0,0
2355,46,Female,Masters,Widowed,Private,Sales,72,16766,6808,India,84064.0,approved,36,5,31.5,smoker,high,434.0,1
2356,54,Male,PhD,Married,Private,Craft-repair,35,49208,1064,India,72036.0,approved,2,3,32.4,non-smoker,low,542.0,0
2357,66,Male,High School,Divorced,Unemployed,Machine-op-inspct,25,15302,5392,us,unknown,approved,40,1,21.1,occasional,medium,568.0,0
2358,63,Male,Bachelors,Single,,Machine-op-inspct,56,36117,9693,U.S.,61541.0,denied,12,4,11.8,smoker,low,835.0,1
2359,65,Male,Bachelors,Single,Self-Employed,Other-service,99,43784,6933,Canada,,denied,16,4,27.8,occasional,medium,672.0,0
2360,59,Male,High School,Single,Government,Machine-op-inspct,37,23787,2775,UK,117826.0,denied,15,1,23.7,smoker,medium,630.0,0
2361,45,Female,Masters,Married,Private,Tech-support,90,29161,2713,Canada,91097.0,approved,30,4,24.4,non-smoker,medium,720.0,0
2362,38,Female,Masters,Married,Government,Craft-repair,18,35056,2000,Canada,65335.0,approved,0,2,30.5,occasional,high,587.0,1
2363,42,Female,Bachelors,Married,Self-Employed,Machine-op-inspct,44,31137,4962,India,71626.0,denied,3,5,23.9,occasional,high,329.0,0
2364,30,Female,Masters,Divorced,Private,Sales,25,43457,7037,us,unknown,approved,28,5,,occasional,high,464.0,1
2365,37,Male,Masters,Divorced,Government,Sales,60,39175,1228,India,50330.0,approved,1,3,25.1,non-smoker,low,339.0,0
2366,56,Male,Masters,Widowed,Government,Craft-repair,82,38104,4413,India,125708.0,denied,4,2,,occasional,medium,665.0,0
2367,51,Female,Bachelors,Single,Unemployed,Sales,79,36221,497,Canada,81035.0,denied,19,5,18.6,non-smoker,medium,707.0,1
2368,56,Male,Masters,Married,Private,Exec-managerial,32,33270,7214,us,92649.0,approved,19,5,29.7,occasional,low,464.0,1
2369,62,Male,High School,Married,Unemployed,Tech-support,43,34431,5214,UK,61587.0,denied,30,3,27.6,occasional,high,732.0,0
2370,25,Male,Bachelors,Married,Self-Employed,Machine-op-inspct,91,23483,3064,UK,64543.0,approved,30,4,23.7,occasional,high,671.0,0
2371,36,Female,Masters,Widowed,Unemployed,,49,34569,9583,us,99607.0,approved,40,4,30.0,occasional,high,unknown,0
2372,22,Female,Masters,Married,Self-Employed,Other-service,23,26226,3311,us,89220.0,denied,0,1,30.5,non-smoker,low,330.0,1
2373,56,Male,PhD,Widowed,Self-Employed,Other-service,43,36731,8215,Germany,66214.0,denied,1,1,30.0,smoker,low,430.0,1
2374,41,Female,High School,Single,Government,Sales,40,16937,2828,India,139589.0,denied,9,3,24.4,non-smoker,low,,1
2375,48,Female,High School,Single,Self-Employed,Sales,66,30027,2452,India,40655.0,denied,5,2,32.9,occasional,low,394.0,0
2376,39,Male,PhD,Divorced,Private,Exec-managerial,84,40163,4710,Mexico,45729.0,approved,17,3,23.2,non-smoker,high,473.0,0
2377,56,Male,PhD,Widowed,Unemployed,Tech-support,87,2538,5204,UK,,approved,35,3,34.7,occasional,low,478.0,1
2378,53,Female,High School,Single,Self-Employed,Craft-repair,86,19918,4305,Canada,86748.0,denied,6,5,30.9,smoker,low,561.0,0
2379,69,Male,PhD,Married,Private,Exec-managerial,89,12221,7828,India,89772.0,approved,35,5,23.7,smoker,high,599.0,0
2380,37,Male,PhD,Single,Government,Prof-specialty,61,16699,5612,us,48986.0,approved,0,2,26.9,occasional,low,452.0,0
2381,61,Female,Masters,Married,Government,Sales,21,34775,3448,USA,91902.0,denied,2,2,28.7,smoker,medium,409.0,1
2382,55,Male,Bachelors,Divorced,Government,Other-service,32,25538,2103,U.S.,53904.0,denied,18,4,25.6,smoker,low,354.0,1
2383,32,Male,PhD,Widowed,Unemployed,Other-service,67,2156,2249,us,74374.0,denied,7,3,21.0,non-smoker,high,795.0,0
2384,18,Female,PhD,Divorced,Government,Tech-support,79,20892,4925,India,85289.0,denied,39,2,21.8,occasional,high,367.0,0
2385,18,Male,Masters,Single,Government,Prof-specialty,10,35682,962,India,59373.0,denied,11,2,28.8,smoker,low,331.0,0
2386,21,Female,Masters,Married,Self-Employed,Other-service,32,47713,7536,U.S.,90314.0,approved,21,4,22.2,non-smoker,medium,521.0,1
2387,67,Male,Bachelors,Single,Unemployed,Other-service,40,4621,8043,,49999.0,denied,44,1,27.5,non-smoker,medium,754.0,1
2388,68,Male,PhD,Single,Self-Employed,Prof-specialty,92,31105,4809,Germany,69434.0,denied,29,5,25.4,smoker,high,557.0,1
2389,47,Female,Bachelors,Widowed,,Tech-support,79,17172,1755,Mexico,,approved,14,3,23.8,occasional,low,679.0,0
2390,34,Male,Bachelors,Widowed,Self-Employed,Machine-op-inspct,11,8111,712,Germany,25406.0,approved,8,2,21.1,occasional,medium,794.0,0
2391,24,Male,Masters,Widowed,Government,Sales,91,27932,3555,U.S.,54966.0,approved,20,3,28.2,smoker,high,807.0,1
2392,61,Male,Masters,Widowed,,Tech-support,8,10221,3464,Germany,75890.0,approved,3,1,25.9,occasional,low,832.0,0
2393,44,Male,Bachelors,Single,Self-Employed,Other-service,68,6557,536,Germany,94345.0,denied,19,2,26.3,non-smoker,medium,543.0,1
2394,58,Male,PhD,Single,Private,Sales,82,10029,8737,UK,80137.0,denied,9,4,24.1,non-smoker,medium,415.0,0
2395,40,Male,PhD,Divorced,Self-Employed,Machine-op-inspct,34,46025,9293,UK,73260.0,approved,38,4,23.8,non-smoker,medium,427.0,0
2396,65,Female,Masters,Widowed,Unemployed,Other-service,48,49590,3653,Germany,61148.0,approved,8,5,22.8,occasional,low,597.0,0
2397,47,Male,Bachelors,Widowed,Government,Sales,29,43140,4946,Mexico,65385.0,denied,18,3,18.8,occasional,low,574.0,1
2398,18,Male,High School,Married,Self-Employed,Craft-repair,65,32885,6880,U.S.,68772.0,denied,29,1,,non-smoker,high,660.0,1
2399,43,Female,Bachelors,Single,Private,Machine-op-inspct,80,26363,7825,U.S.,68073.0,denied,16,3,29.6,occasional,low,679.0,0
2400,61,Female,Bachelors,Married,Unemployed,Other-service,21,29262,1264,UK,,approved,20,4,25.6,smoker,medium,479.0,0
2401,64,Male,Bachelors,Married,Private,Prof-specialty,37,7130,2252,USA,47862.0,denied,33,5,30.4,non-smoker,low,357.0,0
2402,35,Female,Masters,Single,Private,,49,23958,8506,Canada,80807.0,denied,7,5,30.4,smoker,high,392.0,0
2403,46,Male,High School,Single,Private,Machine-op-inspct,22,45042,1809,USA,52895.0,denied,17,2,29.6,smoker,medium,841.0,1
2404,36,Female,Bachelors,Divorced,Self-Employed,Sales,44,34114,4998,Germany,53758.0,approved,29,5,30.8,non-smoker,low,442.0,0
2405,26,Female,Masters,Widowed,Government,Machine-op-inspct,83,16221,7733,Germany,74135.0,approved,24,5,25.3,occasional,high,405.0,0
2406,26,Female,High School,Married,Unemployed,Exec-managerial,31,49259,5692,U.S.,2628.0,denied,8,1,30.4,non-smoker,high,649.0,0
2407,37,Male,Bachelors,Single,Government,Exec-managerial,77,16158,9797,USA,80782.0,approved,33,4,14.9,occasional,low,334.0,0
2408,27,Male,PhD,Widowed,Government,,59,44178,7362,India,51418.0,approved,7,1,,occasional,high,547.0,0
2409,59,Female,Bachelors,Married,,Other-service,45,41814,8087,UK,50241.0,denied,18,1,21.2,non-smoker,medium,814.0,0
2410,45,Male,High School,Widowed,Unemployed,Craft-repair,31,21522,2729,,90142.0,denied,7,3,,occasional,low,728.0,0
2411,40,Male,High School,Married,Unemployed,Tech-support,70,26988,7620,Germany,57496.0,denied,8,1,,smoker,medium,524.0,0
2412,35,Female,Bachelors,Divorced,Government,Machine-op-inspct,91,27205,6532,India,63556.0,approved,7,2,16.7,occasional,high,314.0,0
2413,26,Female,Bachelors,Single,Self-Employed,Other-service,35,11882,8264,us,,denied,0,5,,occasional,low,337.0,0
2414,36,Male,Masters,Divorced,Self-Employed,Tech-support,90,19931,427,India,78241.0,approved,6,5,20.7,non-smoker,medium,642.0,1
2415,43,Male,Masters,Widowed,Self-Employed,Craft-repair,46,27289,8652,Canada,70556.0,approved,13,3,23.9,occasional,medium,749.0,0
2416,50,Male,Masters,Widowed,Unemployed,Prof-specialty,47,4714,7226,USA,90609.0,denied,3,1,35.0,smoker,high,323.0,0
2417,60,Female,Masters,Divorced,Government,Prof-specialty,44,4710,2446,USA,46265.0,denied,26,4,,smoker,low,346.0,0
2418,58,Male,High School,Married,Government,Craft-repair,60,35374,8072,Germany,91570.0,approved,44,1,33.4,occasional,medium,485.0,1
2419,22,Male,Masters,Single,Self-Employed,Tech-support,54,28277,3617,UK,119456.0,denied,36,4,23.2,non-smoker,low,729.0,0
2420,23,Female,Bachelors,Married,Self-Employed,Exec-managerial,24,1897,482,USA,96804.0,denied,5,2,32.5,smoker,high,,0
2421,21,Female,Bachelors,Married,Unemployed,Prof-specialty,53,29878,6429,India,70828.0,approved,6,5,23.0,non-smoker,high,759.0,1
2422,42,Female,PhD,Single,Private,Other-service,68,33399,5844,,63477.0,approved,42,2,22.3,smoker,low,591.0,0
2423,30,Male,PhD,Widowed,Government,Tech-support,49,44413,6138,Mexico,92292.0,denied,43,2,15.5,non-smoker,low,412.0,0
